Year,Grado urbanización,Municipio,GeoCode,Value
2020,Zona de densidad intermedia,Níjar,A04066,46.88
2020,Zona rural,Ohanes,A04067,1.97
2020,Zona rural,Olula de Castro,A04068,12.04
2020,Zona de densidad intermedia,Olula del Río,A04069,8.02
2020,Zona rural,Oria,A04070,22.96
2020,Zona rural,Padules,A04071,7.25
2020,Zona rural,Partaloa,A04072,67.54
2020,Zona rural,Paterna del Río,A04073,4.11
2020,Zona de densidad intermedia,Pechina,A04074,8.68
2020,Zona de densidad intermedia,Pulpí,A04075,32.12
2020,Zona rural,Purchena,A04076,13.16
2020,Zona rural,Rágol,A04077,0.66
2020,Zona rural,Rioja,A04078,6.06
2020,Zona de densidad intermedia,Roquetas de Mar,A04079,27.63
2020,Zona rural,Santa Cruz de Marchena,A04080,4.02
2020,Zona rural,Santa Fe de Mondújar,A04081,12.15
2020,Zona rural,Senés,A04082,5.54
2020,Zona rural,Serón,A04083,4.57
2020,Zona rural,Sierro,A04084,4.49
2020,Zona rural,Somontín,A04085,11.74
2020,Zona rural,Sorbas,A04086,21.51
2020,Zona rural,Suflí,A04087,14.8
2020,Zona rural,Tabernas,A04088,23.73
2020,Zona rural,Taberno,A04089,18.69
2020,Zona rural,Tahal,A04090,11.31
2020,Zona rural,Terque,A04091,7.4
2020,Zona rural,Tíjola,A04092,5.47
2020,Zona rural,Turre,A04093,36.87
2020,Zona rural,Turrillas,A04094,9.68
2020,Zona rural,Uleila del Campo,A04095,8.88
2020,Zona rural,Urrácal,A04096,13.43
2020,Zona rural,Velefique,A04097,1.3
2020,Zona rural,Vélez-Blanco,A04098,15.9
2020,Zona de densidad intermedia,Vélez-Rubio,A04099,12.6
2020,Zona de densidad intermedia,Vera,A04100,26.74
2020,Ciudades,Viator,A04101,6.41
2020,Ciudades,Vícar,A04102,32.19
2020,Zona rural,Zurgena,A04103,43.37
2020,Zona rural,"Tres Villas, Las",A04901,7.43
2020,Zona de densidad intermedia,"Ejido, El",A04902,30.46
2020,Zona de densidad intermedia,"Mojonera, La",A04903,41.41
2020,Zona rural,Balanegra,A04904,25.15
2020,Zona rural,Alcalá de los Gazules,A11001,1.38
2020,Zona rural,Alcalá del Valle,A11002,1.21
2020,Zona rural,Algar,A11003,2.66
2020,Ciudades,Algeciras,A11004,8.39
2020,Zona rural,Algodonales,A11005,2.43
2020,Zona de densidad intermedia,Arcos de la Frontera,A11006,2.12
2020,Zona de densidad intermedia,Barbate,A11007,2.84
2020,Zona de densidad intermedia,"Barrios, Los",A11008,3.91
2020,Zona rural,Benaocaz,A11009,2.23
2020,Zona de densidad intermedia,Bornos,A11010,1.15
2020,Zona rural,"Bosque, El",A11011,1.82
2020,Ciudades,Cádiz,A11012,2.06
2020,Zona rural,Castellar de la Frontera,A11013,4.87
2020,Zona de densidad intermedia,Conil de la Frontera,A11014,5.37
2020,Ciudades,Chiclana de la Frontera,A11015,4.27
2020,Zona de densidad intermedia,Chipiona,A11016,2.99
2020,Zona rural,Espera,A11017,0.78
2020,Zona rural,"Gastor, El",A11018,3.59
2020,Zona rural,Grazalema,A11019,1.09
2020,Ciudades,Jerez de la Frontera,A11020,2.84
2020,Zona rural,Jimena de la Frontera,A11021,11.41
2020,Ciudades,"Línea de la Concepción, La",A11022,7.57
2020,Zona de densidad intermedia,Medina Sidonia,A11023,2.26
2020,Zona de densidad intermedia,Olvera,A11024,3.39
2020,Zona de densidad intermedia,Paterna de Rivera,A11025,0.86
2020,Zona de densidad intermedia,Prado del Rey,A11026,1.0
2020,Ciudades,"Puerto de Santa María, El",A11027,3.56
2020,Zona de densidad intermedia,Puerto Real,A11028,3.06
2020,Zona de densidad intermedia,Puerto Serrano,A11029,1.05
2020,Zona de densidad intermedia,Rota,A11030,4.38
2020,Ciudades,San Fernando,A11031,1.4
2020,Ciudades,Sanlúcar de Barrameda,A11032,1.79
2020,Zona de densidad intermedia,San Roque,A11033,12.97
2020,Zona rural,Setenil de las Bodegas,A11034,0.69
2020,Zona de densidad intermedia,Tarifa,A11035,8.99
2020,Zona rural,Torre Alháquime,A11036,1.88
2020,Zona de densidad intermedia,Trebujena,A11037,2.0
2020,Zona de densidad intermedia,Ubrique,A11038,1.76
2020,Zona de densidad intermedia,Vejer de la Frontera,A11039,4.33
2020,Zona rural,Villaluenga del Rosario,A11040,0.66
2020,Zona de densidad intermedia,Villamartín,A11041,1.7
2020,Zona rural,Zahara,A11042,1.52
2020,Zona de densidad intermedia,Benalup-Casas Viejas,A11901,1.62
2020,Zona rural,San José del Valle,A11902,0.86
2020,Zona rural,San Martín del Tesorillo,A11903,22.35
2020,Zona rural,Adamuz,A14001,2.34
2020,Zona de densidad intermedia,Aguilar de la Frontera,A14002,1.94
2020,Zona rural,Alcaracejos,A14003,1.29
2020,Zona rural,Almedinilla,A14004,4.89
2020,Zona de densidad intermedia,Almodóvar del Río,A14005,1.46
2020,Zona rural,Añora,A14006,0.92
2020,Zona de densidad intermedia,Baena,A14007,4.02
2020,Zona rural,Belalcázar,A14008,1.98
2020,Zona rural,Belmez,A14009,1.16
2020,Zona rural,Benamejí,A14010,1.65
2020,Zona rural,"Blázquez, Los",A14011,1.51
2020,Zona de densidad intermedia,Bujalance,A14012,1.5
2020,Zona de densidad intermedia,Cabra,A14013,3.57
2020,Zona rural,Cañete de las Torres,A14014,2.81
2020,Zona rural,Carcabuey,A14015,1.81
2020,Zona rural,Cardeña,A14016,1.09
2020,Zona de densidad intermedia,"Carlota, La",A14017,2.84
2020,Zona rural,"Carpio, El",A14018,1.1
2020,Zona de densidad intermedia,Castro del Río,A14019,2.87
2020,Zona rural,Conquista,A14020,1.64
2020,Ciudades,Córdoba,A14021,2.86
2020,Zona rural,Doña Mencía,A14022,0.82
2020,Zona rural,Dos Torres,A14023,1.09
2020,Zona rural,Encinas Reales,A14024,3.02
2020,Zona rural,Espejo,A14025,2.1
2020,Zona rural,Espiel,A14026,2.25
2020,Zona de densidad intermedia,Fernán-Núñez,A14027,1.48
2020,Zona rural,Fuente la Lancha,A14028,0.58
2020,Zona rural,Fuente Obejuna,A14029,1.07
2020,Zona de densidad intermedia,Fuente Palmera,A14030,2.79
2020,Zona rural,Fuente-Tójar,A14031,3.3
2020,Zona rural,"Granjuela, La",A14032,2.51
2020,Zona rural,Guadalcázar,A14033,1.41
2020,Zona rural,"Guijo, El",A14034,0.85
2020,Zona de densidad intermedia,Hinojosa del Duque,A14035,1.1
2020,Zona rural,Hornachuelos,A14036,1.94
2020,Zona rural,Iznájar,A14037,12.92
2020,Zona de densidad intermedia,Lucena,A14038,4.32
2020,Zona rural,Luque,A14039,1.98
2020,Zona de densidad intermedia,Montalbán de Córdoba,A14040,0.92
2020,Zona rural,Montemayor,A14041,3.32
2020,Zona de densidad intermedia,Montilla,A14042,2.93
2020,Zona de densidad intermedia,Montoro,A14043,2.53
2020,Zona rural,Monturque,A14044,1.08
2020,Zona rural,Moriles,A14045,1.11
2020,Zona de densidad intermedia,Nueva Carteya,A14046,0.9
2020,Zona rural,Obejo,A14047,2.54
2020,Zona rural,Palenciana,A14048,3.48
2020,Zona de densidad intermedia,Palma del Río,A14049,5.89
2020,Zona rural,Pedro Abad,A14050,0.99
2020,Zona rural,Pedroche,A14051,0.67
2020,Zona de densidad intermedia,Peñarroya-Pueblonuevo,A14052,1.21
2020,Zona de densidad intermedia,Posadas,A14053,1.9
2020,Zona de densidad intermedia,Pozoblanco,A14054,3.57
2020,Zona de densidad intermedia,Priego de Córdoba,A14055,2.26
2020,Zona de densidad intermedia,Puente Genil,A14056,4.35
2020,Zona de densidad intermedia,"Rambla, La",A14057,2.5
2020,Zona de densidad intermedia,Rute,A14058,4.94
2020,Zona rural,San Sebastián de los Ballesteros,A14059,0.5
2020,Zona rural,Santaella,A14060,2.1
2020,Zona rural,Santa Eufemia,A14061,0.54
2020,Zona rural,Torrecampo,A14062,0.96
2020,Zona rural,Valenzuela,A14063,1.61
2020,Zona rural,Valsequillo,A14064,1.44
2020,Zona rural,"Victoria, La",A14065,0.96
2020,Zona de densidad intermedia,Villa del Río,A14066,1.05
2020,Zona rural,Villafranca de Córdoba,A14067,0.91
2020,Zona rural,Villaharta,A14068,8.53
2020,Zona de densidad intermedia,Villanueva de Córdoba,A14069,1.51
2020,Zona rural,Villanueva del Duque,A14070,1.52
2020,Zona rural,Villanueva del Rey,A14071,1.38
2020,Zona rural,Villaralto,A14072,1.43
2020,Zona rural,Villaviciosa de Córdoba,A14073,1.63
2020,Zona rural,"Viso, El",A14074,1.03
2020,Zona rural,Zuheros,A14075,3.15
2020,Zona rural,Fuente Carreteros,A14901,2.87
2020,Zona rural,"Guijarrosa, La",A14902,2.03
2020,Zona rural,Agrón,A18001,7.31
2020,Zona rural,Alamedilla,A18002,0.7
2020,Zona de densidad intermedia,Albolote,A18003,4.04
2020,Zona rural,Albondón,A18004,7.44
2020,Zona rural,Albuñán,A18005,0.98
2020,Zona rural,Albuñol,A18006,33.06
2020,Zona rural,Albuñuelas,A18007,2.74
2020,Zona rural,Aldeire,A18010,5.08
2020,Zona de densidad intermedia,Alfacar,A18011,2.86
2020,Zona rural,Algarinejo,A18012,4.86
2020,Zona rural,Alhama de Granada,A18013,17.47
2020,Zona de densidad intermedia,Alhendín,A18014,4.42
2020,Zona rural,Alicún de Ortega,A18015,0.0
2020,Zona rural,Almegíjar,A18016,7.42
2020,Zona de densidad intermedia,Almuñécar,A18017,16.12
2020,Zona rural,Alquife,A18018,1.55
2020,Zona rural,Arenas del Rey,A18020,17.15
2020,Ciudades,Armilla,A18021,8.39
2020,Zona de densidad intermedia,Atarfe,A18022,4.65
2020,Zona de densidad intermedia,Baza,A18023,7.36
2020,Zona rural,Beas de Granada,A18024,2.04
2020,Zona rural,Beas de Guadix,A18025,0.91
2020,Zona rural,Benalúa,A18027,1.24
2020,Zona rural,Benalúa de las Villas,A18028,5.12
2020,Zona rural,Benamaurel,A18029,5.09
2020,Zona rural,Bérchules,A18030,11.52
2020,Zona rural,Bubión,A18032,13.42
2020,Zona rural,Busquístar,A18033,7.89
2020,Zona rural,Cacín,A18034,5.28
2020,Zona rural,Cádiar,A18035,8.46
2020,Ciudades,Cájar,A18036,3.65
2020,Zona rural,Calicasas,A18037,2.66
2020,Zona rural,Campotéjar,A18038,3.5
2020,Zona rural,Caniles,A18039,4.23
2020,Zona rural,Cáñar,A18040,26.26
2020,Zona rural,Capileira,A18042,9.77
2020,Zona rural,Carataunas,A18043,27.86
2020,Zona rural,Cástaras,A18044,31.49
2020,Zona rural,Castilléjar,A18045,9.92
2020,Zona rural,Castril,A18046,4.7
2020,Zona de densidad intermedia,Cenes de la Vega,A18047,6.18
2020,Zona rural,Cijuela,A18048,5.3
2020,Zona rural,Cogollos de Guadix,A18049,3.58
2020,Zona de densidad intermedia,Cogollos de la Vega,A18050,1.3
2020,Zona rural,Colomera,A18051,2.23
2020,Zona rural,Cortes de Baza,A18053,7.1
2020,Zona rural,Cortes y Graena,A18054,3.05
2020,Zona rural,Cúllar,A18056,4.99
2020,Zona de densidad intermedia,Cúllar Vega,A18057,4.21
2020,Zona de densidad intermedia,Chauchina,A18059,2.25
2020,Zona rural,Chimeneas,A18061,10.07
2020,Ciudades,Churriana de la Vega,A18062,6.11
2020,Zona rural,Darro,A18063,2.14
2020,Zona rural,Dehesas de Guadix,A18064,1.42
2020,Zona rural,Dehesas Viejas,A18065,2.76
2020,Zona rural,Deifontes,A18066,1.31
2020,Zona rural,Diezma,A18067,4.32
2020,Zona rural,Dílar,A18068,4.21
2020,Zona rural,Dólar,A18069,11.15
2020,Zona rural,Dúdar,A18070,2.75
2020,Zona de densidad intermedia,Dúrcal,A18071,4.29
2020,Zona rural,Escúzar,A18072,1.9
2020,Zona rural,Ferreira,A18074,1.0
2020,Zona rural,Fonelas,A18076,2.25
2020,Zona rural,Fornes,A18077,11.15
2020,Zona rural,Freila,A18078,11.82
2020,Zona de densidad intermedia,Fuente Vaqueros,A18079,4.29
2020,Zona rural,Galera,A18082,14.85
2020,Zona rural,Gobernador,A18083,0.87
2020,Ciudades,Gójar,A18084,3.77
2020,Zona rural,Gor,A18085,6.72
2020,Zona rural,Gorafe,A18086,5.74
2020,Ciudades,Granada,A18087,7.58
2020,Zona rural,Guadahortuna,A18088,1.66
2020,Zona de densidad intermedia,Guadix,A18089,4.9
2020,Zona rural,Gualchos,A18093,34.28
2020,Zona rural,Güéjar Sierra,A18094,5.53
2020,Zona rural,Güevéjar,A18095,2.01
2020,Zona rural,Huélago,A18096,2.99
2020,Zona rural,Huéneja,A18097,9.32
2020,Zona de densidad intermedia,Huéscar,A18098,2.54
2020,Zona rural,Huétor de Santillán,A18099,2.13
2020,Zona de densidad intermedia,Huétor Tájar,A18100,5.81
2020,Ciudades,Huétor Vega,A18101,3.62
2020,Zona rural,Íllora,A18102,2.67
2020,Zona rural,Ítrabo,A18103,15.54
2020,Zona de densidad intermedia,Iznalloz,A18105,3.13
2020,Zona rural,Játar,A18106,23.11
2020,Zona rural,Jayena,A18107,1.43
2020,Zona rural,Jérez del Marquesado,A18108,2.62
2020,Zona rural,Jete,A18109,28.37
2020,Zona rural,Jun,A18111,3.37
2020,Zona rural,Juviles,A18112,16.3
2020,Zona rural,"Calahorra, La",A18114,4.49
2020,Zona rural,Láchar,A18115,4.67
2020,Zona rural,Lanjarón,A18116,6.66
2020,Zona rural,Lanteira,A18117,1.24
2020,Zona rural,Lecrín,A18119,9.14
2020,Zona rural,Lentegí,A18120,6.31
2020,Zona rural,Lobras,A18121,8.27
2020,Zona de densidad intermedia,Loja,A18122,4.77
2020,Zona rural,Lugros,A18123,0.0
2020,Zona rural,Lújar,A18124,21.74
2020,Zona rural,"Malahá, La",A18126,3.2
2020,Ciudades,Maracena,A18127,4.64
2020,Zona rural,Marchal,A18128,3.86
2020,Zona rural,Moclín,A18132,3.84
2020,Zona rural,Molvízar,A18133,11.33
2020,Ciudades,Monachil,A18134,6.42
2020,Zona rural,Montefrío,A18135,5.68
2020,Zona rural,Montejícar,A18136,0.66
2020,Zona rural,Montillana,A18137,7.09
2020,Zona rural,Moraleda de Zafayona,A18138,4.46
2020,Zona de densidad intermedia,Motril,A18140,9.57
2020,Zona rural,Murtas,A18141,6.59
2020,Zona rural,Nigüelas,A18143,7.85
2020,Zona de densidad intermedia,Nívar,A18144,2.99
2020,Ciudades,Ogíjares,A18145,3.98
2020,Zona rural,Orce,A18146,10.55
2020,Zona rural,Órgiva,A18147,26.02
2020,Zona rural,Otívar,A18148,9.89
2020,Zona de densidad intermedia,Villa de Otura,A18149,3.88
2020,Zona de densidad intermedia,Padul,A18150,4.05
2020,Zona rural,Pampaneira,A18151,9.78
2020,Zona rural,Pedro Martínez,A18152,1.58
2020,Zona de densidad intermedia,Peligros,A18153,2.39
2020,Zona rural,"Peza, La",A18154,1.37
2020,Zona rural,Pinos Genil,A18157,5.17
2020,Zona de densidad intermedia,Pinos Puente,A18158,1.92
2020,Zona rural,Píñar,A18159,3.99
2020,Zona rural,Polícar,A18161,1.52
2020,Zona rural,Polopos,A18162,38.21
2020,Zona rural,Pórtugos,A18163,4.62
2020,Zona rural,Puebla de Don Fadrique,A18164,5.59
2020,Ciudades,Pulianas,A18165,1.96
2020,Zona rural,Purullena,A18167,2.43
2020,Zona rural,Quéntar,A18168,4.65
2020,Zona rural,Rubite,A18170,15.18
2020,Zona rural,Salar,A18171,1.98
2020,Zona de densidad intermedia,Salobreña,A18173,12.1
2020,Zona rural,Santa Cruz del Comercio,A18174,7.72
2020,Zona de densidad intermedia,Santa Fe,A18175,4.2
2020,Zona rural,Soportújar,A18176,6.44
2020,Zona rural,Sorvilán,A18177,23.72
2020,Zona rural,Torre-Cardela,A18178,0.56
2020,Zona rural,Torvizcón,A18179,12.8
2020,Zona rural,Trevélez,A18180,3.4
2020,Zona rural,Turón,A18181,13.79
2020,Zona rural,Ugíjar,A18182,7.55
2020,Zona rural,Válor,A18183,7.53
2020,Zona rural,Vélez de Benaudalla,A18184,10.87
2020,Zona rural,Ventas de Huelma,A18185,6.24
2020,Zona rural,Villanueva de las Torres,A18187,0.71
2020,Zona rural,Villanueva Mesía,A18188,2.23
2020,Zona de densidad intermedia,Víznar,A18189,4.13
2020,Zona rural,Zafarraya,A18192,24.25
2020,Ciudades,"Zubia, La",A18193,4.34
2020,Zona rural,Zújar,A18194,9.43
2020,Zona rural,"Taha, La",A18901,19.85
2020,Zona rural,"Valle, El",A18902,7.83
2020,Zona rural,Nevada,A18903,7.46
2020,Zona rural,Alpujarra de la Sierra,A18904,18.47
2020,Ciudades,"Gabias, Las",A18905,4.93
2020,Zona rural,"Guájares, Los",A18906,8.17
2020,Zona rural,Valle del Zalabí,A18907,2.38
2020,Zona de densidad intermedia,Villamena,A18908,4.71
2020,Zona rural,Morelábor,A18909,0.87
2020,Zona rural,"Pinar, El",A18910,8.32
2020,Zona de densidad intermedia,Vegas del Genil,A18911,3.03
2020,Zona rural,Cuevas del Campo,A18912,11.93
2020,Zona rural,Zagra,A18913,8.81
2020,Zona rural,Valderrubio,A18914,1.21
2020,Zona rural,Domingo Pérez de Granada,A18915,2.28
2020,Zona rural,Torrenueva Costa,A18916,20.46
2020,Zona rural,Alájar,A21001,5.8
2020,Zona de densidad intermedia,Aljaraque,A21002,2.59
2020,Zona rural,"Almendro, El",A21003,4.4
2020,Zona rural,Almonaster la Real,A21004,2.13
2020,Zona de densidad intermedia,Almonte,A21005,20.84
2020,Zona rural,Alosno,A21006,3.03
2020,Zona de densidad intermedia,Aracena,A21007,3.42
2020,Zona rural,Aroche,A21008,0.82
2020,Zona rural,Arroyomolinos de León,A21009,0.42
2020,Zona de densidad intermedia,Ayamonte,A21010,13.38
2020,Zona rural,Beas,A21011,4.52
2020,Zona rural,Berrocal,A21012,3.63
2020,Zona de densidad intermedia,Bollullos Par del Condado,A21013,9.76
2020,Zona de densidad intermedia,Bonares,A21014,16.7
2020,Zona rural,Cabezas Rubias,A21015,1.98
2020,Zona rural,Cala,A21016,2.16
2020,Zona rural,Calañas,A21017,1.45
2020,Zona rural,"Campillo, El",A21018,1.68
2020,Zona rural,Campofrío,A21019,1.96
2020,Zona rural,Cañaveral de León,A21020,1.01
2020,Zona de densidad intermedia,Cartaya,A21021,21.37
2020,Zona rural,Castaño del Robledo,A21022,10.53
2020,Zona rural,"Cerro de Andévalo, El",A21023,0.9
2020,Zona rural,Corteconcepción,A21024,3.92
2020,Zona rural,Cortegana,A21025,2.24
2020,Zona rural,Cortelazor,A21026,4.01
2020,Zona rural,Cumbres de Enmedio,A21027,7.84
2020,Zona rural,Cumbres de San Bartolomé,A21028,0.53
2020,Zona rural,Cumbres Mayores,A21029,1.66
2020,Zona rural,Chucena,A21030,1.39
2020,Zona rural,Encinasola,A21031,1.45
2020,Zona de densidad intermedia,Escacena del Campo,A21032,2.36
2020,Zona rural,Fuenteheridos,A21033,3.67
2020,Zona rural,Galaroza,A21034,3.62
2020,Zona de densidad intermedia,Gibraleón,A21035,5.35
2020,Zona rural,"Granada de Río-Tinto, La",A21036,4.94
2020,Zona rural,"Granado, El",A21037,4.14
2020,Zona rural,Higuera de la Sierra,A21038,2.79
2020,Zona rural,Hinojales,A21039,0.3
2020,Zona rural,Hinojos,A21040,5.63
2020,Ciudades,Huelva,A21041,4.6
2020,Zona de densidad intermedia,Isla Cristina,A21042,8.79
2020,Zona rural,Jabugo,A21043,2.61
2020,Zona de densidad intermedia,Lepe,A21044,17.75
2020,Zona rural,Linares de la Sierra,A21045,3.44
2020,Zona rural,Lucena del Puerto,A21046,35.14
2020,Zona rural,Manzanilla,A21047,1.65
2020,Zona rural,"Marines, Los",A21048,5.01
2020,Zona rural,Minas de Riotinto,A21049,1.76
2020,Zona de densidad intermedia,Moguer,A21050,27.24
2020,Zona rural,"Nava, La",A21051,3.1
2020,Zona rural,Nerva,A21052,2.28
2020,Zona rural,Niebla,A21053,4.71
2020,Zona de densidad intermedia,"Palma del Condado, La",A21054,5.3
2020,Zona de densidad intermedia,Palos de la Frontera,A21055,20.38
2020,Zona de densidad intermedia,Paterna del Campo,A21056,1.3
2020,Zona rural,Paymogo,A21057,3.96
2020,Zona rural,Puebla de Guzmán,A21058,2.43
2020,Zona rural,Puerto Moral,A21059,2.88
2020,Zona de densidad intermedia,Punta Umbría,A21060,3.82
2020,Zona de densidad intermedia,Rociana del Condado,A21061,22.29
2020,Zona rural,Rosal de la Frontera,A21062,4.95
2020,Zona rural,San Bartolomé de la Torre,A21063,15.1
2020,Zona de densidad intermedia,San Juan del Puerto,A21064,8.79
2020,Zona rural,Sanlúcar de Guadiana,A21065,24.57
2020,Zona rural,San Silvestre de Guzmán,A21066,10.59
2020,Zona rural,Santa Ana la Real,A21067,3.37
2020,Zona rural,Santa Bárbara de Casa,A21068,2.01
2020,Zona rural,Santa Olalla del Cala,A21069,1.19
2020,Zona de densidad intermedia,Trigueros,A21070,2.66
2020,Zona rural,Valdelarco,A21071,1.73
2020,Zona de densidad intermedia,Valverde del Camino,A21072,2.85
2020,Zona rural,Villablanca,A21073,18.99
2020,Zona rural,Villalba del Alcor,A21074,1.4
2020,Zona rural,Villanueva de las Cruces,A21075,2.58
2020,Zona rural,Villanueva de los Castillejos,A21076,10.27
2020,Zona rural,Villarrasa,A21077,5.43
2020,Zona rural,Zalamea la Real,A21078,1.7
2020,Zona rural,Zufre,A21079,3.02
2020,Zona rural,"Zarza-Perrunal, La",A21902,0.64
2020,Zona rural,Albanchez de Mágina,A23001,2.18
2020,Zona de densidad intermedia,Alcalá la Real,A23002,4.24
2020,Zona de densidad intermedia,Alcaudete,A23003,3.62
2020,Zona rural,Aldeaquemada,A23004,2.52
2020,Zona de densidad intermedia,Andújar,A23005,1.56
2020,Zona de densidad intermedia,Arjona,A23006,0.83
2020,Zona rural,Arjonilla,A23007,1.04
2020,Zona rural,Arquillos,A23008,1.74
2020,Zona de densidad intermedia,Baeza,A23009,2.91
2020,Zona de densidad intermedia,Bailén,A23010,1.52
2020,Zona rural,Baños de la Encina,A23011,0.47
2020,Zona rural,Beas de Segura,A23012,6.69
2020,Zona rural,Begíjar,A23014,1.03
2020,Zona rural,Bélmez de la Moraleda,A23015,3.63
2020,Zona rural,Benatae,A23016,4.49
2020,Zona rural,Cabra del Santo Cristo,A23017,1.29
2020,Zona rural,Cambil,A23018,2.91
2020,Zona rural,Campillo de Arenas,A23019,2.74
2020,Zona de densidad intermedia,Canena,A23020,5.68
2020,Zona rural,Carboneros,A23021,0.68
2020,Zona de densidad intermedia,"Carolina, La",A23024,1.42
2020,Zona rural,Castellar,A23025,1.73
2020,Zona rural,Castillo de Locubín,A23026,6.2
2020,Zona rural,Cazalilla,A23027,1.62
2020,Zona de densidad intermedia,Cazorla,A23028,2.29
2020,Zona rural,Chiclana de Segura,A23029,6.49
2020,Zona rural,Chilluévar,A23030,2.34
2020,Zona rural,Escañuela,A23031,2.22
2020,Zona rural,Espeluy,A23032,0.81
2020,Zona rural,Frailes,A23033,5.24
2020,Zona rural,Fuensanta de Martos,A23034,4.41
2020,Zona rural,Fuerte del Rey,A23035,3.99
2020,Zona rural,Génave,A23037,3.73
2020,Zona rural,"Guardia de Jaén, La",A23038,1.44
2020,Zona rural,Guarromán,A23039,2.45
2020,Zona rural,Lahiguera,A23040,1.19
2020,Zona rural,Higuera de Calatrava,A23041,3.91
2020,Zona rural,Hinojares,A23042,11.53
2020,Zona rural,Hornos,A23043,1.01
2020,Zona de densidad intermedia,Huelma,A23044,1.88
2020,Zona rural,Huesa,A23045,1.73
2020,Zona rural,Ibros,A23046,3.61
2020,Zona rural,"Iruela, La",A23047,3.14
2020,Zona rural,Iznatoraf,A23048,2.12
2020,Zona rural,Jabalquinto,A23049,0.84
2020,Ciudades,Jaén,A23050,2.45
2020,Zona de densidad intermedia,Jamilena,A23051,0.86
2020,Zona rural,Jimena,A23052,1.65
2020,Zona de densidad intermedia,Jódar,A23053,0.7
2020,Zona rural,Larva,A23054,1.9
2020,Ciudades,Linares,A23055,2.75
2020,Zona rural,Lopera,A23056,1.56
2020,Zona rural,Lupión,A23057,1.22
2020,Zona de densidad intermedia,Mancha Real,A23058,2.81
2020,Zona de densidad intermedia,Marmolejo,A23059,1.23
2020,Zona de densidad intermedia,Martos,A23060,4.21
2020,Zona de densidad intermedia,Mengíbar,A23061,1.79
2020,Zona rural,Montizón,A23062,3.97
2020,Zona rural,Navas de San Juan,A23063,0.91
2020,Zona rural,Noalejo,A23064,3.0
2020,Zona rural,Orcera,A23065,3.02
2020,Zona de densidad intermedia,Peal de Becerro,A23066,3.36
2020,Zona rural,Pegalajar,A23067,1.36
